index,T_fem,2,4,6,8,10
62,298.57880868286395,0.7479741593709,0.1367570377827,0.0003480738643844,3.90231309342e-05,4.275677603241e-06
7,298.6252021248403,0.4393334074547,0.0748225621429,0.0004557057762997,4.375641229237e-05,2.478024780178e-06
98,298.6959667775293,1.067509677707,0.1580478568392,0.000369873389805,4.455207269782e-05,4.286956448838e-06
36,299.3277138810886,0.6649877531814,0.1247939521403,0.0003706962909035,3.117693874612e-05,1.680230464598e-06
93,299.38722030072995,0.6936961752758,0.1274020211505,0.000519610725007,6.030071946635e-05,6.286367861317e-06
92,299.4101477471353,0.7779088763723,0.1184820939617,0.0005493090334076,6.466094717287e-05,6.573248179333e-06
91,299.4239080596906,0.343794203018,0.08119878197264,0.0002909956302772,3.134386489234e-05,5.262495091603e-06
57,299.5580667103124,0.4261040979208,0.06193240937416,0.0001579180119537,1.183518242594e-05,2.599896684851e-06
13,299.6063752775524,0.8491749880951,0.1004286735111,0.0002800135079329,2.671177297515e-05,1.034691749481e-06
99,299.636203208614,0.5769015715416,0.1233744416985,0.0002458883310468,2.676166971727e-05,4.903813101752e-06
53,299.68887025872755,1.010929483555,0.1654560443315,0.0004492453741267,5.332935476826e-05,5.189003493945e-06
68,299.8218520331724,0.5768590038311,0.09010688065435,0.0002763908777367,1.43004105696e-05,1.03551466802e-06
3,300.0129612248576,0.8509749921078,0.1179854273198,0.0005995709374292,7.286062694124e-05,5.841818111379e-06
52,300.2109004625749,1.128344367537,0.1582560182497,0.0003340729281885,3.735791337984e-05,2.974594009348e-06
88,300.2569782717887,1.358230191395,0.1190443380435,0.0002185396882241,2.601553835332e-05,1.306119298528e-06
61,300.2868257204955,0.9543466897753,0.1220324270011,0.0003009075415424,3.653080952336e-05,3.320934177224e-06
75,300.3295720403685,0.3609982714365,0.110353640521,0.0002840904970042,2.238238951959e-05,3.980770420053e-06
14,300.413565033786,0.7299366390883,0.08663844971784,0.0005069854221284,5.720186348207e-05,5.116005987951e-06
0,300.44506103469735,0.4714318340318,0.1184176589881,0.0003196979829568,3.251397908661e-05,6.14889997376e-06
16,300.66730767360195,0.9903272868338,0.08662532480678,0.0002439378198561,2.505488179721e-05,1.183020812567e-06
71,300.93308050595715,0.666059671359,0.08814548330762,0.000468510570752,5.786710910835e-05,6.043200236547e-06
77,301.05874385822875,1.468782555077,0.1078059407361,0.000183338364839,1.968354703476e-05,2.458783204296e-06
39,301.3992257037288,0.8799739179087,0.1364976205332,0.0004908752898738,3.949527826383e-05,1.838296135021e-06
30,301.4177494407885,0.5312678547203,0.1148494931669,0.0003467828715218,2.361470855702e-05,2.208488232973e-06
55,301.72037910266954,0.5008635497444,0.1165596024201,0.0003253185040544,2.590900955936e-05,3.464412580069e-06
28,301.73054411639987,1.041557448185,0.1727089861291,0.0004919422425585,5.532324690755e-05,5.884695206399e-06
29,301.7745946350718,0.8934818925054,0.1103611298357,0.0006161498128932,7.482587777435e-05,5.368217181917e-06
56,301.83654543087573,0.5597605736391,0.1226972152919,0.0004471132341405,3.988319734746e-05,4.72169329159e-06
40,301.8479431724611,1.379387791379,0.08874914599458,0.0002305693517207,3.239728791349e-05,1.619693567758e-06
5,301.88271227758094,0.8496222243827,0.0264694471126,9.635892819188e-05,1.292809453233e-05,4.304974058719e-06
19,301.9089243697722,0.6334606440336,0.1143986785902,0.0005653118176023,5.764337991625e-05,3.655965448399e-06
83,302.0738288283193,0.5242897119671,0.0860902241123,0.000131149868109,8.835047493886e-06,2.275281424762e-06
26,302.1618795839919,0.6711709713775,0.1326754563381,0.000289103796389,2.652589632717e-05,4.422668539e-06
78,302.19315835817895,0.2681293713327,0.05592487583946,0.0001197327124131,1.595595199804e-05,5.11862724783e-06
44,302.3068226470666,0.9300606235527,0.1475231212334,0.0003989183192528,4.593517651913e-05,5.290972375254e-06
4,302.5892577949553,0.6612177124119,0.1208287951331,0.0002046840936552,9.945900980476e-06,4.535343758641e-07
24,302.6313049232062,0.2566350084566,0.05110115803591,0.000282521445103,2.628434543415e-05,3.453770550995e-06
12,302.70298020353573,1.292275236504,0.1686347182237,0.0004389068133612,4.959671056102e-05,3.498474303136e-06
59,302.7179234882712,0.6795384747682,0.07389386818096,0.0005131482802015,6.881181309488e-05,4.973866755353e-06
85,302.76082526049305,1.21003668527,0.1760154378665,0.0005268833661901,5.247384353735e-05,4.426951896634e-06
49,302.9120486280211,1.323234833483,0.09451825969258,0.0002326049242466,3.289313505675e-05,2.362792368073e-06
2,302.9491811759148,1.39067326553,0.1346384114458,0.0003947876172665,4.428179887862e-05,1.49816246929e-06
76,302.9911911691599,0.5016061570386,0.09556822993324,0.0001183152581064,1.286525903609e-05,2.071533486333e-06
70,303.06445335820774,1.09078999668,0.1534642213477,0.0004903991049415,5.325226821078e-05,2.531971512506e-06
42,303.20153319063013,0.6483375449026,0.0356479450684,0.0001096485481375,1.144361842042e-05,3.396444440181e-06
32,303.21310765759966,1.434899978107,0.1127084985488,0.0002489017684466,3.481853502654e-05,2.119810685909e-06
37,303.27280291984255,1.327427021453,0.04231328273735,0.000135326482133,1.938304462819e-05,1.442503620358e-06
97,303.487938718878,1.510147305032,0.1619896026528,0.0003373621511649,3.253018721188e-05,1.008812977852e-06
8,303.4988441098028,0.7639091447229,0.03923218949045,0.0005244257483263,7.612279606012e-05,2.803263807126e-06
89,303.5014234130828,0.7792221775628,0.02720611794079,0.0005358211142836,8.318670152264e-05,1.249627043285e-06
11,303.5044214127779,1.248249013678,0.07132573666705,0.000161946388907,2.591860720268e-05,3.743028322243e-06
81,303.63588990095275,0.3738600805699,0.0847741367059,0.0001686098066261,1.786095332863e-05,3.313147023433e-06
41,303.76231554763,0.8600986060431,0.10310506229,0.000303637100858,2.606167189683e-05,8.053135663134e-07
66,304.13490448969515,0.50994630854,0.103302943155,0.0002922372079598,1.722436005131e-05,2.829640437412e-06
23,304.282557352578,0.8527236780904,0.09568696954768,0.0007192628122649,8.642137376814e-05,2.283465316287e-06
90,304.4283317085193,0.4605484065272,0.00962732889924,7.467520158047e-05,1.279037979901e-05,1.327356855355e-06
31,304.80293472369067,1.746862357678,0.01543502380718,4.383625022074e-05,8.686722780715e-06,1.48663407342e-06
38,304.8090767818463,0.4336879599003,0.08164049884881,0.0001127327265384,1.621707011923e-05,2.82454450772e-06
9,304.83887029233205,0.5757769018007,0.03818010023259,0.0001326750441846,2.509789976527e-05,5.494349356813e-06
25,305.0062075452216,0.5410481114848,0.08008488125298,9.34600894317e-05,9.242515726219e-06,1.233962768668e-06
58,305.3919092503345,0.5258750708082,0.03210835560158,0.0001322454521669,1.936920688167e-05,7.315001481869e-06
10,305.3963205802679,0.7131523705011,0.1354362500991,0.0002860342276175,3.102490685114e-05,5.192967215793e-06
46,305.5103460502873,0.5769113181671,0.1002592587319,0.000283247989544,1.97193861249e-05,2.088762493791e-06
95,305.7265525827502,1.43112835258,0.1305776045302,0.0002420752266612,2.462759711806e-05,3.164849421964e-06
64,305.91386154120005,0.7092423572936,0.09310000722936,0.0001851275156246,2.49835411732e-05,4.087270212047e-06
82,306.08178483811105,0.1993222734529,0.0189930691112,7.768140770578e-05,1.485900460849e-05,3.574198618752e-06
47,306.5503177964766,0.7888622604255,0.05629853671519,0.0001453424236419,2.006886664109e-05,8.697357810725e-06
74,306.57046532302854,1.157663534388,0.1514001515879,0.000354731567701,4.204307800389e-05,3.952172303992e-06
